1,0.020639,0.027518,0.048157,0.075675,0.096314,0.11351,0.12039,0.12383,0.15479,0.17199,0.18575,0.19607,0.23047,0.26142,0.2683,0.27862,0.2855,0.29582,0.3371,0.35086,0.36806
1,0.010384,0.02423,0.051921,0.072689,0.096919,0.11423,0.11769,0.12461,0.16269,0.17653,0.18345,0.1973,0.22845,0.24922,0.26999,0.28037,0.29076,0.29768,0.32191,0.36345,0.36691
1,0.020615,0.034359,0.048102,0.072153,0.096204,0.11338,0.11682,0.12369,0.16492,0.17523,0.1821,0.19584,0.2302,0.26113,0.268,0.2783,0.28861,0.29548,0.32641,0.36077,0.3642
1,0.020703,0.024153,0.044856,0.07246,0.096614,0.11387,0.11732,0.12422,0.15527,0.17598,0.18288,0.19668,0.23118,0.25879,0.26914,0.27949,0.28984,0.29674,0.3278,0.35885,0.36575
0,0.020632,0.02751,0.044703,0.075652,0.085968,0.11348,0.11692,0.12723,0.13067,0.17537,0.18569,0.19601,0.23039,0.26134,0.26822,0.27854,0.28885,0.30261,0.33699,0.35763,0.3645
1,0.013835,0.024211,0.044964,0.072634,0.096845,0.11414,0.1176,0.12452,0.13489,0.17294,0.18331,0.19715,0.21444,0.24557,0.26978,0.28016,0.28708,0.30437,0.33896,0.34933,0.38738
0,0.013715,0.024001,0.051431,0.075432,0.085718,0.11315,0.11658,0.12686,0.13029,0.17486,0.18172,0.19544,0.2263,0.25715,0.26744,0.27773,0.28801,0.30173,0.33601,0.35659,0.37716
1,0.010395,0.034649,0.051973,0.072763,0.097017,0.11434,0.11781,0.12474,0.16285,0.17671,0.18364,0.1975,0.21829,0.24947,0.27026,0.28066,0.29105,0.29798,0.32917,0.36035,0.36728
0,0.010328,0.024098,0.068851,0.075736,0.086064,0.1136,0.11705,0.12393,0.15491,0.17213,0.1859,0.19967,0.22721,0.24098,0.26852,0.27885,0.28917,0.30639,0.31671,0.36147,0.37868
0,0.01026,0.02394,0.04446,0.07524,0.1026,0.11286,0.11628,0.12654,0.12996,0.17442,0.18468,0.19836,0.22572,0.2565,0.26676,0.27702,0.28728,0.30096,0.33516,0.35568,0.3762
1,0.020755,0.024215,0.04497,0.072644,0.096859,0.11415,0.11761,0.12453,0.16258,0.17642,0.18334,0.19718,0.23177,0.24906,0.26982,0.2802,0.29058,0.29749,0.32171,0.36322,0.36668
1,0.020759,0.034599,0.051898,0.072657,0.096876,0.11418,0.11764,0.12455,0.16261,0.17645,0.18337,0.19721,0.21797,0.26295,0.26987,0.28025,0.29063,0.29755,0.32177,0.35982,0.36674
0,0.010321,0.024083,0.051606,0.072248,0.099771,0.11353,0.11697,0.12729,0.16514,0.17202,0.18234,0.1961,0.23051,0.26147,0.26835,0.27867,0.28899,0.29587,0.32684,0.35436,0.36812
0,0.010255,0.023929,0.04444,0.075205,0.10597,0.11281,0.11623,0.12648,0.1299,0.17434,0.1846,0.19485,0.22903,0.25638,0.26664,0.27689,0.28715,0.30082,0.33501,0.35552,0.37603
0,0.02051,0.023928,0.051275,0.075204,0.10255,0.11281,0.11622,0.12648,0.1299,0.17434,0.18459,0.19826,0.22561,0.25638,0.26663,0.27689,0.28714,0.30081,0.335,0.35551,0.37602
0,0.01031,0.034368,0.068736,0.075609,0.08592,0.11341,0.11685,0.12372,0.14091,0.17184,0.18559,0.19933,0.22683,0.25432,0.26807,0.27838,0.28869,0.30587,0.31618,0.36086,0.37805
1,0.013699,0.027398,0.06507,0.075344,0.095893,0.11302,0.11987,0.12329,0.16439,0.17124,0.18494,0.19863,0.22946,0.26028,0.26713,0.2774,0.28425,0.29453,0.33562,0.35275,0.36645
1,0.020701,0.034501,0.051752,0.072453,0.096603,0.11385,0.1173,0.1242,0.15181,0.17596,0.18286,0.19666,0.23116,0.25876,0.26911,0.27946,0.28981,0.29671,0.32776,0.35881,0.36571
1,0.0069274,0.024246,0.065811,0.072738,0.09352,0.1143,0.11777,0.12469,0.13855,0.17319,0.18358,0.19743,0.23207,0.26324,0.27017,0.28056,0.29095,0.29788,0.32213,0.35676,0.37062
0,0.010331,0.027548,0.051653,0.072314,0.099862,0.11364,0.11708,0.12741,0.16529,0.17218,0.18251,0.19628,0.23072,0.26171,0.2686,0.27893,0.28926,0.29614,0.32025,0.35813,0.36846
0,0.020727,0.027636,0.048362,0.075998,0.082907,0.114,0.11745,0.12781,0.16236,0.17272,0.18309,0.1969,0.23145,0.26254,0.26945,0.27981,0.29017,0.29708,0.32126,0.35926,0.36617
1,0.010377,0.024212,0.048425,0.072637,0.096849,0.11414,0.1176,0.12452,0.16603,0.1764,0.18332,0.19716,0.21791,0.25942,0.26979,0.28017,0.29055,0.29747,0.32168,0.36318,0.36664
1,0.020748,0.027663,0.051869,0.076074,0.096822,0.11065,0.11757,0.12449,0.16944,0.1729,0.18327,0.1971,0.22131,0.25243,0.26972,0.28355,0.29047,0.29738,0.32505,0.34925,0.37691
0,0.020667,0.024111,0.068889,0.075777,0.086111,0.11367,0.11711,0.124,0.155,0.17222,0.186,0.19978,0.21011,0.25833,0.26867,0.279,0.28933,0.30655,0.31689,0.35822,0.37889
1,0.010397,0.024261,0.048521,0.072782,0.097043,0.11437,0.11784,0.12477,0.15596,0.17676,0.18369,0.19755,0.22874,0.24954,0.27033,0.28073,0.29113,0.29806,0.32232,0.36391,0.36738
1,0.020732,0.034553,0.048374,0.072561,0.096748,0.11402,0.11748,0.12439,0.15549,0.17622,0.18313,0.19695,0.21768,0.25915,0.26951,0.27988,0.29024,0.29715,0.32825,0.36281,0.36626
0,0.010394,0.034646,0.048505,0.076222,0.086616,0.11433,0.1178,0.12473,0.15591,0.17323,0.18709,0.20095,0.21134,0.25638,0.27024,0.28063,0.29103,0.30835,0.31875,0.36032,0.37072
0,0.020718,0.027624,0.051794,0.072512,0.10014,0.11395,0.1174,0.12776,0.15538,0.17265,0.18301,0.19682,0.23135,0.26242,0.26933,0.27969,0.29005,0.29695,0.32112,0.35565,0.36946
1,0.020681,0.024128,0.048256,0.072384,0.096512,0.11375,0.11719,0.12409,0.15511,0.17579,0.18268,0.19647,0.23094,0.26196,0.26885,0.27919,0.28953,0.29643,0.32745,0.35847,0.36537
1,0.020554,0.027406,0.051386,0.075366,0.09592,0.10962,0.11647,0.12333,0.16786,0.17129,0.18156,0.19527,0.21925,0.25008,0.26721,0.28091,0.28776,0.29461,0.33915,0.35628,0.3734
