1,0.9953596037316066,-1.7288922022326385,1.7337667472402936,-1.52406092285475,3.9245196907512416,1.7295628014704527,1.7267566245817343,-1.7267022670021623,-1.349966291039078,-0.9028946593692138,0,-1.5243037602691265,-1.3597155702262946,-0.940513245087184,-1.5243037602691265,-0.6023840616172901,1.5176933566083348,-1.5907398164989752,2.432842501779088,0.17629850570949532,2.258528744636669
2,-1.0046620299347055,1.7470099703439583,-1.7513963380809807,1.244032833544585,-0.3350400787647021,-1.7512689620480228,-1.7504231297573292,1.7504366902172024,2.114194288534159,-0.9297524659440254,0,1.2435219378913975,2.093822587028045,-0.8818498792399035,1.2435219378913978,0.7355078393902376,-1.7979408967951662,1.7073561437256832,1.5268647155663029,-1.0082070795261764,-0.9063002194570924
1,0.9953596037316066,-1.228780216594329,1.235045239554002,-1.52406092285475,-0.4175423124640784,1.2307035074841006,1.2291752484870362,-1.229128999776039,-1.3097719136199428,-0.9690767370674328,0,-1.5243037602691265,-1.3197587149814067,-1.0054507677095743,-1.5243037602691265,-0.5869048774914177,1.5556455633832167,-1.1706325794961212,1.5735646014535598,0.17629850570949532,2.1110462380240627
2,-1.0046620299347055,1.647858433657502,-1.6516149329425334,0.898021113994668,-0.47356234769205,-1.651598748253712,-1.650873668444906,1.6508850185969342,1.6523452150497815,-0.8789268301317673,0,0.8967964724630814,1.6323619770595763,-0.8424011185163982,0.8967964724630816,0.5567391724177996,-1.6728062649008304,1.6165020862685586,1.5567526425341471,-1.0082070795261764,-0.9063002194570924
0,0.9953596037316066,-0.44633570491264624,0.4516790902175009,-1.52406092285475,2.175676045543476,0.4486752232973786,0.4476055105784989,-0.4475664476254057,-1.2468863798290892,-1.072620952718326,0,-1.5243037602691265,-1.25699697983859,-1.1073273883454264,-1.5243037602691265,-0.5625911408777441,0.7050985345286728,-0.5660530610892525,2.458994437875951,0.17629850570949532,1.0977445613614918
2,-1.0046620299347055,1.6859853901659232,-1.6845552918215627,0.5520093944447511,-0.5489347587260479,-1.6849613791403268,-1.6837396054067728,1.6837495366464537,1.2836625171314917,-0.981504349250352,0,0.5540563572121021,1.265647912599239,-0.9485912219351385,0.5540563572121023,0.414675076268621,-1.6366024750380983,1.604733903379724,1.91540776614828,-1.0082070795261764,-0.9063002194570924
0,0.9953596037316066,-0.1742561663297664,0.17849837005227426,-1.52406092285475,3.783960329633786,0.17574857800531846,0.17504887605593114,-0.17501469001943798,-1.2250194748640348,-1.1086259189932317,0,-1.5243037602691265,-1.2351100929874002,-1.142854801084488,-1.5243037602691265,-0.5541122165621212,0.376403379907841,-0.2269205457560281,2.6738139129573333,1.3608040909451669,-0.06619947068135201
2,0.9953596037316066,1.7700309301598025,-1.7746242837076207,1.244032833544585,-0.3452255397152424,-1.7744733071245602,-1.7735984116749703,1.773611156564196,2.13084739930725,-0.9571726560768136,0,1.2435219378913975,2.110539723563392,-0.9089856072922552,1.2435219378913978,0.7419840155783292,-1.7308146921225176,1.7284559479308919,-0.6549539530863429,-1.0082070795261764,-0.9063002194570924
0,0.9953596037316066,-0.2502687694952895,0.25448436272236863,-1.52406092285475,4.1170249027164525,0.25166195712479017,0.2508593382623525,-0.2508257349685193,-1.2311286323487287,-1.098566881852127,0,-1.5243037602691265,-1.2411978363499827,-1.1329730041636894,-1.5243037602691265,-0.5564705928618309,0.126993874848697,-0.34866160432286514,2.804573593441653,1.3608040909451669,-0.07981429732812358
2,-1.0046620299347055,1.4025857383356062,-1.4069275959256067,-0.14001404465508266,-0.5285638368249673,-1.4073490660217225,-1.4067444397590043,1.4067610418845544,0.3833859318005707,-0.9184178648338812,0,-0.1393945736445303,0.3699765915233853,-0.9139265057526544,-0.13939457364453012,0.06769428385577879,-1.4349204167626717,1.523718231095431,2.4440504743920295,-1.0082070795261764,-0.9063002194570924
