6,0.7154150197628459,0.3916666666666666,1,-0.3333333533333329,-1.0,-0.9429658204282283,-0.9988954075269754,-0.950310638614246,-0.9992147165104887,-0.1686031190891747,-0.23500811859812076,-0.002945544897308361,-0.28137183846073777,-0.05597010871714281,0.25411769850519006,-0.7039847422847456,-0.002945544897308361,-0.36200726000000005,-0.6630254678988905
3,-0.11462450592885376,-0.008333333333333304,1,-1.0,-1.0,-0.9809885935774697,-0.9994939607251413,-0.9850931710128465,-0.9994732155740559,-0.987606506045128,-1.0,-0.9661266565086403,-0.9984411536105642,0.5783582143308643,-0.6305882257024222,0.07779889238862325,-0.9661266565086403,1.0,-0.6907925596838697
2,0.5889328063241106,-0.75,1,-1.0,-1.0,-0.9353609843687104,-0.9984426994598466,-0.9503105223409614,-0.9985204138874255,0.7154661414551864,0.6320907182503301,0.852724743352542,0.6477005877568012,-0.4552238005262884,0.3270587804290661,-0.41555978052706044,0.852724743352542,-0.60130634,-0.75010896634865
6,-0.7549407114624506,0.3500000000000001,1,-1.0,-1.0,-0.8821293083780319,-0.9964070582939674,-0.5975155529493446,-0.9902627918162258,-0.3922023886042568,-0.42301456096446155,-0.29896906259963874,-0.46219795285431176,0.26119404776954736,-0.14588232267128032,-0.3814041489077482,-0.29896906259963874,-0.46617215999999995,-0.6490253297341101
6,-0.5256916996047432,0.55,1,-1.0,-1.0,-0.9011407038499915,-0.9969439847037224,-0.8832298393024944,-0.9972222132868904,-0.30854630545457173,-0.3549433010935438,-0.18409424312154476,-0.39672644125560597,0.12686572640064475,0.023529441038062204,-0.5180265729182043,-0.18409424312154476,-0.39415086,-0.6568877283569615
6,0.1699604743083003,0.44999999999999996,1,-1.0,-1.0,-0.8935361347106369,-0.9978460526697901,-0.8633540571829779,-0.9972222142967516,-0.31216111269283076,-0.338735832566741,-0.21060381582765975,-0.3951676104390458,0.26492538723128733,-0.08705883125259528,-0.48007584455350394,-0.21060381582765975,-0.4482216,-0.6335509750396007
7,0.5494071146245059,0.8166666666666667,1,-1.0,-1.0,-0.9049429884196687,-0.9968255652007667,-0.9478261110667012,-0.9991824937166534,-0.752646529903843,-0.7941653159980981,-0.7628865849566525,-0.7022603537876742,0.30223881543077513,-0.7270588132525952,0.5142315444840111,-0.718703994707629,-0.32856640000000004,0.912408766966631
1,-0.7786561264822134,-0.16666666666666663,1,-1.0,-1.0,-0.9733840326510432,-0.9995144980470263,-0.9726708096477757,-0.9997809295282848,-0.924606247547831,-0.8995137739020566,-0.9160530175548378,-0.9579111470643447,0.8171641883896745,-0.6776470506020762,-0.08918403234015904,-0.9086892480950718,0.1283068599999999,-0.27935521535532815
3,-1.0,-0.41666666666666663,1,-1.0,-1.0,-0.16730032258670546,-0.4606220072149514,-0.5875776753057345,-0.7037313215164989,-0.7025561395059996,-0.7957860599334364,-0.594992646575901,-0.72720187132652,-0.07089550014619117,-0.1505882426435987,-0.036053094603012426,-0.594992646575901,0.19056439999999975,-0.7966086506093899
1,-0.4624505928853755,-0.3833333333333333,1,-0.3333333533333329,-1.0,-0.7870722146684197,-0.9834481058332688,-0.8236025153041916,-0.9863802349170865,-0.7010069543301922,-0.7017828095768461,-0.6273932428027007,-0.7786438073688603,0.5671641858710179,-0.31294116874740485,-0.42314987155104455,-0.6273932428027007,-0.12519203999999995,-0.5352103877754892
4,0.19367588932806323,-0.4,1,-1.0,-1.0,-0.6958175081900859,-0.997322292900888,-0.9577639815550322,-0.999018395463513,-0.6302607755309302,-0.6596434234979207,-0.5596465717257249,-0.6773187941599752,0.34701495613583133,-0.31058825111418675,-0.2030360022539961,-0.5596465717257249,-0.38517004,-0.670643131871568
5,0.9525691699604744,0.18333333333333335,1,-1.0,-1.0,-0.980988590839827,-0.9998730224950954,-0.9950310553645307,-0.9999572545209324,-0.9948360443946102,-1.0,-0.9852724584295106,-1.0,0.6305970171683561,-0.6894117531211073,0.11954461844747932,-0.9852724584295106,0.7777778000000002,-0.681102961217079
5,0.07509881422924902,0.08333333333333326,1,-1.0,-1.0,-0.9961977179626422,-0.999725561651372,-0.9975155280847499,-0.9998036789733659,-0.9994836044255183,-1.0,-0.9985272459754989,-1.0,0.6641791089284916,-0.7317646957425605,0.15370021898519748,-0.9985272459754989,-0.77777778,-0.681102961217079
6,-0.32806324110671936,0.55,1,-0.3333333533333329,0.0,-0.8897337748557852,-0.9970723731656083,-0.9428571096362044,-0.9984074998696019,-0.11851278446205371,-0.17990278103648938,0.030927856915111684,-0.21901793237668177,-0.03731341140844335,0.18823532712802749,-0.6166982344083625,0.030927856915111684,-0.42933476000000004,-0.6722472535133182
7,0.7312252964426877,0.7416666666666667,1,-0.3333333533333329,-1.0,-0.8441064421489386,-0.9977218734673069,-0.8981366557679096,-0.9940102913278428,-0.9101471663872088,-0.9173419790708426,-0.9293078039078954,-0.883086510270101,0.5895522461489195,-0.8070588121937716,0.35104366526722064,-0.8895434382213296,-0.14529234000000002,0.6883772781555015
5,0.6284584980237153,-0.1333333333333333,1,-1.0,-1.0,-0.927756654773092,-0.9993352356878726,-0.9925465832703986,-0.9999519113369326,-0.9829589463349016,-0.9935170176946274,-0.9617083961582592,-0.9953234606913964,0.5895522461489195,-0.6305882257024222,0.06641369095701188,-0.9617083961582592,0.86666668,-0.6714133291744
1,-0.9604743083003953,-0.6666666666666667,1,-1.0,-1.0,-0.8859315587271754,-0.9959665991878339,-0.9279503200030857,-0.9969597303210871,-0.7268267490883578,-0.7260939831936303,-0.6597938257747141,-0.7989088184284079,0.5858209033289705,-0.35058825323183385,-0.3814041489077482,-0.6597938257747141,-0.11427874000000005,-0.5423993548057295
6,0.5968379446640317,0.42500000000000004,1,-1.0,-1.0,-0.7452471528430369,-0.9948030327964067,-0.838509313881409,-0.9975401051699979,-0.23418536124509237,-0.2787682486123845,-0.09720172240646752,-0.3374903090416116,0.11567164085124748,0.1011765064636676,-0.6318784847675256,-0.09720172240646752,-0.38655680000000003,-0.6428105335284204
4,0.9130434782608696,-0.09166666666666667,1,-1.0,-1.0,-0.6958174602813387,-0.9912076875855081,-0.9304348251903836,-0.9973543964653143,-0.3328169150369299,-0.34683950848330236,-0.25331371978414063,-0.4045206935457306,0.35820897452105105,-0.19764704001384092,-0.3965843651113139,-0.25331371978414063,-0.5093574000000001,-0.6194373839480896
4,0.1462450592885376,-0.2833333333333333,1,-1.0,-1.0,-0.3079847695354847,-0.9907273980194378,-0.9726708275359734,-0.9991717223933632,-0.3312677298611224,-0.32901133978129127,-0.2798232924902557,-0.3889321889654813,0.4701492591195142,-0.33176472157785464,-0.2941176068757677,-0.2798232924902557,-0.6057697,-0.5959343628316259
5,0.4466403162055337,0.1166666666666667,1,-1.0,-1.0,-0.9505703368679609,-0.9987665532877075,-0.9900621125178812,-0.9996073580273763,-0.9922540657553545,-0.9951377632345038,-0.983799705863036,-0.9984411536105642,0.64552239180636,-0.6941176370934257,0.11195448643677808,-0.983799705863036,0.05555560000000015,-0.6228650456619491
1,0.3992094861660078,-0.025000000000000022,1,-1.0,-1.0,-0.9695817556098834,-0.9993128277543303,-0.9602484599100336,-0.9997007817250079,-0.9173767111503242,-0.884927063897302,-0.914580262337406,-0.951675762067786,0.8656716450490085,-0.7035294008027682,-0.09677417118197962,-0.8954344617420142,0.12742508000000008,-0.22007411709473546
3,0.035573122529644285,0.02499999999999991,1,-1.0,-1.0,-0.8174904843817313,-0.993636185029944,-0.9329192588248908,-0.9977718938389493,-0.9137619415573026,-0.9675850877438014,-0.8483063265956824,-0.9314107566200855,0.2686567266930273,-0.4023529282214534,0.024667964898156036,-0.8483063265956824,0.6678691999999999,-0.7792171798419434
2,-0.3517786561264822,-0.8583333333333334,1,-1.0,-1.0,-0.9733840011681522,-0.9997255645554222,-0.9602485453261773,-0.9993429830867088,0.5750064624324236,0.4505672078652123,0.7378497515622255,0.5198752823109811,-0.6940298618985294,0.41647056107958513,-0.3168880165701098,0.7378497515622255,-0.5169771599999999,-0.7796445673247345
7,-0.011857707509881465,0.8833333333333333,1,-1.0,-1.0,-0.9353612198059826,-0.9995144975831849,-0.9552795014112111,-0.9992947004277276,-0.919442291384734,-0.9384116677342923,-0.9440353454783847,-0.8752922860392116,0.5111940435717863,-0.8352941033217994,0.4762808502749081,-0.8821796753889567,0.10762380000000005,0.7262729059956545
5,0.7707509881422925,-0.6083333333333334,1,-1.0,-1.0,-0.977186299426043,-0.9991496839022045,-0.9801242223525328,-0.9995033427328862,-0.8838110002729976,-0.9189627259235229,-0.81296023849072,-0.9251753702205652,0.3880597237970591,-0.369411742532872,-0.1499050918413275,-0.81296023849072,0.24444448000000008,-0.6724298056182703
3,-0.8972332015810277,-0.09166666666666667,1,-1.0,-1.0,-0.9771863131142564,-0.9997311065116872,-0.9801242259301723,-0.9995725456033147,-0.9777949901718045,-1.0,-0.9484536098052017,-0.9875292286039211,0.5074626973936287,-0.5905882235847751,0.08538902098376466,-0.9484536098052017,1.0,-0.755414997560292
6,-0.9683794466403162,0.6583333333333334,1,-1.0,0.0,-0.8517109839118663,-0.9966321120995637,-0.8012422682458219,-0.9962298189840191,-0.2847921467015382,-0.3371150886314026,-0.14727537594053475,-0.3811379927938273,0.07835824623384857,0.09176468769550183,-0.5787475743548569,-0.14727537594053475,-0.36486719999999995,-0.6564247840084088
