1,-1.428571428571429,-0.9980564164521719,-0.10258857271787869,1.241494059173617,-0.025972788886827646,1.1607975220280877,1.1079542338112531,0.6348876767902635,0.9490745496004436,-1.2324883194958232,0.24331663643116705,0.6534305101784372,1.7789057179969456,-1.1834319526627226,2.475247524752476,-1.038421599169261,-1.305483028720627,-1.1148272017837235,1.102535832414553,-1.0427528675703859,-1.218026796589525,1.4025245441795235,-1.0224948875255622,-1.2499999999999996
1,3.333333333333334,-0.36517346372409837,0.1865290582390364,-0.4650269843640008,0.03422198039363815,-0.44306779338205077,-0.26327625357891155,-1.361614451481005,-0.6943445839068183,-1.2324883194958232,-0.1047869001429576,0.6534305101784372,-1.2209352904296071,-1.1834319526627226,-1.6778523489932886,-1.038421599169261,-1.305483028720627,-1.1148272017837235,1.102535832414553,-1.0427528675703859,-1.218026796589525,1.4025245441795235,-1.0224948875255622,-1.2499999999999996
0,-1.428571428571429,0.9005924417320487,-0.061286054009747966,1.241494059173617,-0.014686269646740309,-0.44306779338205077,0.42233899011617076,0.6348876767902635,0.12736498284681264,-1.2324883194958232,0.10407522180151718,0.6534305101784372,-1.2209352904296071,6.451612903225809,-1.6778523489932886,-1.038421599169261,-1.305483028720627,-1.1148272017837235,1.102535832414553,-1.0427528675703859,-1.218026796589525,1.4025245441795235,-1.0224948875255622,4.999999999999998
1,-1.428571428571429,-0.9980564164521719,0.14522653953090567,-0.4650269843640008,0.058049076567155855,-0.44306779338205077,0.42233899011617076,0.6348876767902635,0.9490745496004436,-0.3249122373928607,0.07313268521715055,0.6534305101784372,-1.2209352904296071,6.451612903225809,-1.6778523489932886,-1.038421599169261,-1.305483028720627,-1.1148272017837235,-10.752688172043012,-1.0427528675703859,-1.218026796589525,-3.4843205574912894,-1.0224948875255622,-1.2499999999999996
1,3.333333333333334,-0.9980564164521719,0.021318983406513486,0.3882335374048081,0.020427345766864738,-0.44306779338205077,-0.26327625357891155,0.6348876767902635,0.9490745496004436,1.4902399268130644,0.1350177583858838,0.6534305101784372,1.7789057179969456,6.451612903225809,-1.6778523489932886,-1.038421599169261,4.273504273504274,-1.1148272017837235,1.102535832414553,-1.0427528675703859,-1.218026796589525,-3.4843205574912894,-1.0224948875255622,-1.2499999999999996
0,-1.428571428571429,0.9005924417320487,0.10392402082277494,-0.4650269843640008,0.0730977688872723,1.1607975220280877,-0.26327625357891155,0.6348876767902635,0.9490745496004436,1.4902399268130644,-0.004223656243766041,0.6534305101784372,-1.2209352904296071,6.451612903225809,2.475247524752476,-1.038421599169261,-1.305483028720627,-1.1148272017837235,1.102535832414553,-1.0427528675703859,-1.218026796589525,-3.4843205574912894,-1.0224948875255622,4.999999999999998
1,-1.428571428571429,0.9005924417320487,0.021318983406513486,-0.4650269843640008,-0.005907865793339047,0.3588648643230185,1.1079542338112531,0.6348876767902635,0.9490745496004436,-0.3249122373928607,0.1350177583858838,0.6534305101784372,-1.2209352904296071,-1.1834319526627226,-1.6778523489932886,-1.038421599169261,-1.305483028720627,-1.1148272017837235,1.102535832414553,-1.0427528675703859,-1.218026796589525,1.4025245441795235,-1.0224948875255622,-1.2499999999999996
0,-1.428571428571429,-0.36517346372409837,0.10392402082277494,-0.4650269843640008,0.04550849963372548,-0.44306779338205077,-0.26327625357891155,0.6348876767902635,-0.6943445839068183,0.5826638447101018,-0.004223656243766041,0.6534305101784372,-1.2209352904296071,-1.1834319526627226,2.475247524752476,-1.038421599169261,-1.305483028720627,9.70873786407767,1.102535832414553,-1.0427528675703859,5.5865921787709505,-3.4843205574912894,-1.0224948875255622,-1.2499999999999996
0,-1.428571428571429,0.9005924417320487,-0.061286054009747966,-0.4650269843640008,-0.0021456927133099352,0.7598311931755531,0.42233899011617076,-3.358116579752273,0.9490745496004436,-1.2324883194958232,0.1969028315546171,0.6534305101784372,-1.2209352904296071,-1.1834319526627226,-1.6778523489932886,-1.038421599169261,-1.305483028720627,-1.1148272017837235,1.102535832414553,-1.0427528675703859,-1.218026796589525,1.4025245441795235,-1.0224948875255622,4.999999999999998
0,3.333333333333334,-0.36517346372409837,0.06262150211464422,1.241494059173617,0.02418951884689385,-0.44306779338205077,-1.634506740969076,2.6313898050615316,-0.6943445839068183,0.5826638447101018,-0.05837309526640765,0.6534305101784372,1.7789057179969456,-1.1834319526627226,-1.6778523489932886,-1.038421599169261,4.273504273504274,-1.1148272017837235,1.102535832414553,-1.0427528675703859,-1.218026796589525,1.4025245441795235,-1.0224948875255622,-1.2499999999999996
