6,0.017496240240207822,0.016525371270499908,1,60.04840731893424,-8.029684476677334,-0.1456687051484121,-0.0025675323719617873,-0.1008373127946694,-0.002226988543410067,0.01549829826979102,0.015992199516841738,0.01638716770649013,0.012918980289781631,-0.06609484264395486,0.0662563941547034,-0.12373624558889243,0.0163372641465992,-2.0708477931971223,-0.28389176114765097
3,-0.0022392980837503754,0.001992963497447947,1,-8.893849596047318,-8.029684476677334,-0.22197123024615115,-0.0027151685896020677,-0.1605419548371405,-0.002278815848776477,-0.024823259377849866,-0.026748270527952454,-0.021983256422475474,-0.02574811959724393,0.07474003511756482,-0.04285522798747801,0.04786732246089676,-0.023123742088227237,10.999580604445304,-0.31853714677894224
2,0.014488920114652288,-0.024952542581752567,1,-8.893849596047318,-8.029684476677334,-0.13040763536746874,-0.002455869604256385,-0.10083711321015487,-0.002087785586286652,0.05902320942557826,0.06443743503265235,0.050474663276014686,0.063018092813274,-0.15473796772402632,0.07525228708562064,-0.06042620639509197,0.05139361042720231,-4.367268364965371,-0.3925470502674849
6,-0.01746385621937527,0.01501157879414033,1,-8.893849596047318,-8.029684476677334,-0.02358451446224131,-0.0019537682653542367,0.5047397643020347,-0.0004321884836178804,0.004489954495740603,0.005488187757316187,0.004594424068292378,0.0031681496800823354,0.004322595118410325,0.01692401152534328,-0.05292895524411718,0.004209341643878186,-3.0704605757292667,-0.2664235945363905
6,-0.012013088491805865,0.02227778268066631,1,-8.893849596047318,-8.029684476677334,-0.06173579486592147,-0.0020862039194118934,0.014307699216937964,-0.00182750518904918,0.008608549892315286,0.009291362293093968,0.009170713503348787,0.006698622153601515,-0.025501254822573288,0.03781772529226558,-0.08291793735628532,0.008915700513464115,-2.3793120977430893,-0.27623361837269933
6,0.004527172198749579,0.01864468073740332,1,-8.893849596047318,-8.029684476677334,-0.04647526072929784,-0.0023087036119585017,0.04842472218584738,-0.001827505391519477,0.008430584012364161,0.01019688147560128,0.008114646751261412,0.006782680229463138,0.005151034773218391,0.024178768606921558,-0.07458765246845715,0.007829617739178238,-2.898199005568779,-0.24711602750927109
7,0.013549132575416184,0.03196605452936762,1,-8.893849596047318,-8.029684476677334,-0.06936606193423331,-0.0020569951413704616,-0.09657259088854406,-0.002220528092247048,-0.013255599983812864,-0.015248186200728962,-0.01388674409323667,-0.009776926395401366,0.013435438777263447,-0.054753037201354805,0.14366543972935492,-0.01298697021607813,-1.749934403803306,1.6817993895972283
1,-0.018027728742916936,-0.003759447912718455,1,-8.893849596047318,-8.029684476677334,-0.20671071259089116,-0.0027202342254266554,-0.13921881970355224,-0.0023405104052334836,-0.021721601197586864,-0.02113405599722682,-0.01998846360399524,-0.02356258776868281,0.12776022819941754,-0.04865903757031198,0.011214130431850901,-0.02077056270773841,2.634424921584923,0.19481893558499294
3,-0.02329053896263912,-0.012842202770875931,1,-8.893849596047318,-8.029684476677334,1.4109046642951517,0.13020036381829345,0.5217982527575069,0.05701542391149961,-0.010789526465452557,-0.015338737955986372,-0.007198322210072262,-0.011121867713671338,-0.0694086087191515,0.01634362594432569,0.022876511281425527,-0.007918583574049771,3.2318760091682277,-0.450565351406897
1,-0.010509428429028097,-0.011631168789788269,1,60.04840731893424,-8.029684476677334,0.1671721210421451,0.00124262385441078,0.11665872974202889,0.00034623778701280643,-0.010713256256601088,-0.010086730446290373,-0.008489070755975374,-0.013895812208724153,0.0722547139163513,-0.0036795146744986913,-0.06209225137706773,-0.009246018377644395,0.20173655153092238,-0.12441511250686271
