0,1.4743589743589745,-0.06762967098821009,0.2708002519997577,1.2634057023280147,-0.24894951191705686,-0.17478018670352122,-0.057087570999907765,-2.09726443768997,-1.7468354430379749,-0.10163499779054351,2.1835443037974684,0.7964851939975025,-0.0028387244324514505,7.179802472232225e-06
0,-3.108108108108108,-0.0634242902317405,0.09057051085075418,1.2634057023280147,0.046323652195997246,-0.17478018670352122,-0.1840669173465812,-2.09726443768997,-1.7468354430379749,-0.10163499779054351,-1.8449197860962567,0.7964851939975025,-0.0008114139010819481,-3.7533828425554306e-05
0,-3.108108108108108,-0.014171441033088516,-0.12158333243002348,-4.151190164792046,-0.24894951191705686,-0.17478018670352122,-0.08704396608873566,-2.09726443768997,-1.7468354430379749,-0.10163499779054351,2.1835443037974684,0.7964851939975025,0.0032432071616570564,-3.7533828425554306e-05
1,-3.108108108108108,-0.07055205422575671,0.2724166622342779,-4.151190164792046,-0.17513122088879335,-0.42707794575253727,-0.1988215597037651,1.9113573407202218,2.338983050847458,0.36419207541611426,2.1835443037974684,0.7964851939975025,-0.006217575318067287,-3.7533828425554306e-05
1,1.4743589743589745,-0.08124370021678101,0.13785051021047035,1.2634057023280147,-0.10131292986052981,-0.17478018670352122,-0.02355429291539893,1.9113573407202218,2.338983050847458,0.49123582265429366,-1.8449197860962567,0.7964851939975025,-0.004190264786697785,-3.170482373755903e-05
1,-3.108108108108108,-0.11217819595081138,-0.16866128051042462,1.2634057023280147,0.046323652195997246,0.8344108494925431,-0.06468844736572976,1.9113573407202218,2.338983050847458,-0.016939166298423916,-1.8449197860962567,0.7964851939975025,-0.0028387244324514505,-3.7533828425554306e-05
0,1.4743589743589745,-0.1008450512003256,0.07036538291925155,1.2634057023280147,-0.32276780294532037,-0.17478018670352122,-0.18764380034226216,-2.09726443768997,-1.7468354430379749,-0.10163499779054351,-1.8449197860962567,0.7964851939975025,-0.004190264786697785,-3.384458495213957e-05
1,-3.108108108108108,0.19317521355284303,-0.012071539041279198,1.2634057023280147,0.2677785252807878,0.8344108494925431,0.07302154796798652,1.9113573407202218,2.338983050847458,0.1524524966858153,-1.8449197860962567,0.7964851939975025,-0.004764669437252477,-1.6874064974431815e-05
0,1.4743589743589745,-0.026645028022616882,-0.15189102432727744,-4.151190164792046,-0.3965860939735839,0.8344108494925431,0.06944466497230557,-2.09726443768997,-1.7468354430379749,-0.10163499779054351,-1.8449197860962567,0.7964851939975025,-0.00027079775938341414,-1.7722590973317203e-05
0,-3.108108108108108,0.1723621426903157,0.09380333131979461,1.2634057023280147,-0.24894951191705686,0.8344108494925431,0.4047774458173939,1.9113573407202218,2.338983050847458,0.025408749447635885,2.1835443037974684,0.7964851939975025,-0.0028387244324514505,-3.568920668884694e-05
